filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_1186_ch_195_strand.fast5	fffb80c1-571c-47d9-9b8b-d91a74ccd8c2	13797ccf3e2df77597eb86d8e23088d7f34ba047	195	1010.7222289999999	2.74075	2192	True	1010.874756	2070	2.58825	832	8.090862	-0.002049	89.444252	9.698775999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_69433_ch_234_strand.fast5	fffb69a6-889d-4077-b56b-f0d487a748fd	13797ccf3e2df77597eb86d8e23088d7f34ba047	234	46927.382812	2.48825	1990	True	46927.46875	1924	2.40575	875	9.188137	-0.002173	88.725822	10.956024000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_60796_ch_186_strand.fast5	fffb64f1-5c1a-4543-87b4-1728cbdea4ba	13797ccf3e2df77597eb86d8e23088d7f34ba047	186	43813.554688	3.8155	3052	True	43813.707031	2928	3.6605	1397	7.352962	-0.002299	84.95407900000001	10.956024000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_71819_ch_488_strand.fast5	fffaf7c8-c32b-4a92-8959-c2ffe9bacac6	13797ccf3e2df77597eb86d8e23088d7f34ba047	488	41959.882812	5.50725	4405	True	41959.882812	4405	5.50725	1858	8.832373	-0.0016579999999999998	93.934425	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_2466_ch_417_strand.fast5	fffaabf8-be9c-4ec2-aa5e-9670b8cc8db1	13797ccf3e2df77597eb86d8e23088d7f34ba047	417	1719.6040039999998	4.24325	3394	False	1719.717773	3303	4.1295	1668	6.831491000000001	-0.00207	93.575211	10.776413
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_22739_ch_66_strand.fast5	fffa36ac-a135-4b77-ac17-3c2fd7c98df6	13797ccf3e2df77597eb86d8e23088d7f34ba047	66	12493.545898	4.35275	3482	True	12493.874023	3220	4.02525	1692	10.704432	-0.0012720000000000001	93.934425	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_158276_ch_254_strand.fast5	fff9d4b5-1ee5-4493-a5f8-ee90ee98cf00	13797ccf3e2df77597eb86d8e23088d7f34ba047	254	88497.578125	2.00325	1602	True	88497.6875	1514	1.89325	723	7.394753	-0.002357	85.313293	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_62349_ch_65_strand.fast5	fff9c492-1232-4e03-98e6-91c54584a310	13797ccf3e2df77597eb86d8e23088d7f34ba047	65	41080.382812	2.3865	1909	True	41080.515625	1804	2.25525	1006	8.380376	-0.001127	106.327301	10.776421000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_145370_ch_249_strand.fast5	fff99655-5595-4a33-9d5e-d2e0b0d924e6	13797ccf3e2df77597eb86d8e23088d7f34ba047	249	101627.640625	4.35875	3487	True	101628.328125	2934	3.6675	1451	8.135132	-0.001334	68.430237	8.441528
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_28625_ch_41_strand.fast5	fff98bb1-bcf9-4185-ab5c-ce13a54593d1	13797ccf3e2df77597eb86d8e23088d7f34ba047	41	16978.238281	1.77475	1419	True	16978.296875	1372	1.716	642	10.021071000000001	-0.00133	91.240318	11.135628
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_10166_ch_30_strand.fast5	fff953f2-9aa8-4fac-9f34-a882e966dc40	13797ccf3e2df77597eb86d8e23088d7f34ba047	30	30902.115233999997	4.302	3441	True	30902.365233999997	3241	4.052	1749	8.054153	-0.001989	90.16268199999999	9.698769
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_30546_ch_253_strand.fast5	fff94ba1-056f-4594-808b-de006ca76b08	13797ccf3e2df77597eb86d8e23088d7f34ba047	253	15685.011719	3.3025	2642	True	15685.052734	2609	3.26125	963	8.32295	-0.002356	82.080368	12.033669
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_175866_ch_301_strand.fast5	fff9088d-de88-4ea3-9fd0-40f05039cdcf	13797ccf3e2df77597eb86d8e23088d7f34ba047	301	117055.80468800002	2.32625	1861	True	117055.89843800002	1794	2.2425	918	8.263748	-0.001137	100.220665	11.135628
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_37185_ch_447_strand.fast5	fff8f38d-e0f4-456a-97c7-6537bc1ec39b	13797ccf3e2df77597eb86d8e23088d7f34ba047	447	19479.158203	3.67375	2939	True	19479.236328	2876	3.595	1422	7.077924	-0.002336	91.599533	10.417197999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_58655_ch_239_strand.fast5	fff8c49c-c202-4171-835f-f647dbb99d28	13797ccf3e2df77597eb86d8e23088d7f34ba047	239	64366.507812	6.0575	4846	True	64366.757812	4648	5.81	2010	10.792747	-0.0013800000000000002	92.587372	10.507004
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_3712_ch_498_strand.fast5	fff894c0-114b-4153-aafe-7b24f4c2a850	13797ccf3e2df77597eb86d8e23088d7f34ba047	498	2404.875732	5.1625	4130	True	2404.89209	4117	5.14625	2059	10.311664	-0.001989	88.725822	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_26184_ch_110_strand.fast5	fff87edb-37f6-4091-87bb-81ec5c8b9323	13797ccf3e2df77597eb86d8e23088d7f34ba047	110	13329.90918	1.472	1177	True	13329.977539	1122	1.40325	622	10.935131	-0.003945000000000001	86.211327	9.339561
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_152192_ch_248_strand.fast5	fff85e37-4916-4edd-b67b-4ea3f8c00459	13797ccf3e2df77597eb86d8e23088d7f34ba047	248	147577.15625	2.38325	1906	True	147577.203125	1873	2.342	960	8.777828	-0.001169	100.57988	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_30536_ch_119_strand.fast5	fff832f0-9ab4-4ca6-9df1-af88695ca229	13797ccf3e2df77597eb86d8e23088d7f34ba047	119	29680.78125	3.82525	3060	True	29680.921875	2948	3.68525	1622	9.355326	-0.002415	86.570541	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_63365_ch_129_strand.fast5	fff83173-e06d-4f75-b0f2-3b1cc9ed4786	13797ccf3e2df77597eb86d8e23088d7f34ba047	129	83790.007812	2.25225	1801	True	83790.023438	1787	2.23475	958	9.885221000000001	-0.000936	103.81280500000001	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_5832_ch_487_strand.fast5	fff827f5-5d20-473c-a4e4-a4c973791c0e	13797ccf3e2df77597eb86d8e23088d7f34ba047	487	3882.2673340000006	4.19675	3357	True	3882.359863	3283	4.10425	1555	7.761146000000001	-0.001994	81.721153	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_157745_ch_284_strand.fast5	fff810f9-d942-40f2-b7cb-c4097197e22d	13797ccf3e2df77597eb86d8e23088d7f34ba047	284	124005.453125	2.78575	2228	True	124005.46093800002	2222	2.77825	1185	7.5856639999999995	-0.002374	119.259003	12.033669
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_15964_ch_16_strand.fast5	fff8047d-ce55-4274-98ef-48cf953a5e96	13797ccf3e2df77597eb86d8e23088d7f34ba047	16	9837.355469	1.3475	1078	True	9837.485352	974	1.2175	417	8.726397	-0.0024879999999999998	86.031715	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_104792_ch_425_strand.fast5	fff7fda4-2fa2-439b-8e53-0926918ae40f	13797ccf3e2df77597eb86d8e23088d7f34ba047	425	75410.25	2.77625	2221	True	75410.34375	2143	2.67875	1018	10.423641	-0.00199	100.57988	11.494843
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_74522_ch_105_strand.fast5	fff7e89d-69ca-4f86-a055-7785312394be	13797ccf3e2df77597eb86d8e23088d7f34ba047	105	53681.898438	3.35225	2681	True	53681.984375	2616	3.271	1325	9.717789	-0.0016719999999999999	97.88578000000001	11.315230999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_60001_ch_452_strand.fast5	fff7e239-dd4b-4a06-9f9c-a6d657570925	13797ccf3e2df77597eb86d8e23088d7f34ba047	452	35472.011719	1.75925	1407	True	35472.011719	1407	1.75925	817	8.175879	-0.002341	94.652855	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_6146_ch_210_strand.fast5	fff7e021-bbb6-4a2d-b4e2-1c29b5d5a426	13797ccf3e2df77597eb86d8e23088d7f34ba047	210	3373.9472659999997	5.72725	4581	True	3374.198486	4380	5.476	2272	7.445808	-0.001629	91.599533	10.057991000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_46237_ch_493_strand.fast5	fff7dd7f-5758-40e3-a407-6405d2b7089d	13797ccf3e2df77597eb86d8e23088d7f34ba047	493	39704.402344	5.8335	4666	True	39704.535156	4560	5.701	2250	10.805527	-0.001019	93.575211	11.135628
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_89807_ch_384_strand.fast5	fff7767d-38be-452b-8ee6-5dcf8fdc9b02	13797ccf3e2df77597eb86d8e23088d7f34ba047	384	90852.8125	2.54625	2037	True	90852.890625	1982	2.4775	1026	8.106749	-0.002849	102.735161	9.339561
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_3931_ch_311_strand.fast5	fff77348-dc88-4116-a3d9-3bc21a1cd50b	13797ccf3e2df77597eb86d8e23088d7f34ba047	311	2317.599854	1.83	1464	True	2317.9135739999997	1213	1.51625	601	9.197806	-0.00237	86.211327	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_44073_ch_366_strand.fast5	fff7706f-1b73-4749-9be6-f18fad950b5e	13797ccf3e2df77597eb86d8e23088d7f34ba047	366	31322.494141000003	3.84325	3074	True	31322.513672000005	3058	3.82325	1535	8.469891	-0.001871	91.060715	10.057983
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_80211_ch_223_strand.fast5	fff7598b-96ed-4e06-81aa-7a8717959a30	13797ccf3e2df77597eb86d8e23088d7f34ba047	223	57818.84765599999	1.82275	1458	True	57818.898438	1417	1.7715	677	11.644989	-0.001157	95.012062	10.95602
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_123832_ch_35_strand.fast5	fff74c04-0e46-49f4-9abc-5fd634c25e2f	13797ccf3e2df77597eb86d8e23088d7f34ba047	35	84761.203125	3.53225	2825	True	84761.265625	2771	3.46475	1389	7.775809	-0.001971	87.10936	9.15995
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_97384_ch_504_strand.fast5	fff70add-9610-4d2e-bd73-b6a2c51c4a40	13797ccf3e2df77597eb86d8e23088d7f34ba047	504	64232.039062	2.66075	2128	True	64232.09375	2084	2.60575	1115	8.76778	-0.002198	89.623856	9.698775999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_20319_ch_146_strand.fast5	fff6f76a-5720-4c09-961d-7cf34e387a6e	13797ccf3e2df77597eb86d8e23088d7f34ba047	146	12872.205078	2.775	2220	True	12872.451172	2023	2.52875	916	10.196482000000001	-0.002292	86.570541	10.057991000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_111276_ch_142_strand.fast5	fff6eeb6-b52f-49ac-8198-2ec199a4cb9e	13797ccf3e2df77597eb86d8e23088d7f34ba047	142	85446.0625	1.67875	1343	True	85446.09375	1321	1.65125	612	7.853578	-0.0035329999999999997	89.085037	10.776413
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_56797_ch_368_strand.fast5	fff672ce-056c-4401-a1e4-5e14aeb186aa	13797ccf3e2df77597eb86d8e23088d7f34ba047	368	77087.992188	1.286	1028	True	77088.054688	977	1.22225	433	10.400649000000001	-0.0019190000000000001	103.81280500000001	11.674453999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_128755_ch_20_strand.fast5	fff66ffc-6794-4364-a38a-576940c0c2ed	13797ccf3e2df77597eb86d8e23088d7f34ba047	20	114963.66406199998	6.12075	4896	True	114963.72656199998	4849	6.062	2591	8.944002000000001	-0.001604	112.43393700000001	11.315239
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_79012_ch_447_strand.fast5	fff662a3-96a0-4ed7-a9f9-091a16c2ddb3	13797ccf3e2df77597eb86d8e23088d7f34ba047	447	63973.92578099999	1.62525	1300	True	63973.976562	1257	1.5715	594	10.061712	-0.0016940000000000002	88.00739300000001	11.854057000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_81544_ch_157_strand.fast5	fff60cc9-13c0-4b18-9a25-c2631cc13116	13797ccf3e2df77597eb86d8e23088d7f34ba047	157	72246.320312	2.0515	1641	False	72246.328125	1636	2.04525	906	5.057509	-0.002073	98.604202	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_53451_ch_96_strand.fast5	fff5caee-ceaf-4d91-9aa0-20daff2130e6	13797ccf3e2df77597eb86d8e23088d7f34ba047	96	33821.203125	6.02625	4821	False	33821.398438	4667	5.83375	2413	6.485313	-0.0016870000000000001	88.187004	10.057983
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_5416_ch_265_strand.fast5	fff5b43c-7600-4320-acd7-df273ed63e9a	13797ccf3e2df77597eb86d8e23088d7f34ba047	265	3811.631348	18.38975	14711	True	3811.976318	14435	18.04475	6718	10.930719	-0.001559	92.497566	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_27134_ch_196_strand.fast5	fff5a7f5-158a-4818-aa9b-4f1852d27181	13797ccf3e2df77597eb86d8e23088d7f34ba047	196	30868.675781	2.36375	1891	True	30868.675781	1891	2.36375	763	8.047023	-0.0018969999999999998	91.958748	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_125749_ch_462_strand.fast5	fff59e9f-2832-46ce-9bf0-bd877fa63dd5	13797ccf3e2df77597eb86d8e23088d7f34ba047	462	99481.601562	1.9165	1533	False	99481.640625	1496	1.87025	806	6.984774000000001	-0.002321	96.808136	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_119154_ch_176_strand.fast5	fff59cc2-2e02-43ae-865e-0fb8eff7cd86	13797ccf3e2df77597eb86d8e23088d7f34ba047	176	38316.90625	11.7465	9397	True	38317.128906	9218	11.52275	2527	9.244505	-0.0015429999999999999	93.395607	9.339554
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_11363_ch_121_strand.fast5	fff599c0-7525-4668-8c92-80af3bcb72d1	13797ccf3e2df77597eb86d8e23088d7f34ba047	121	7250.736816	3.09225	2473	True	7250.87793	2360	2.951	1191	9.88112	-0.001796	90.7015	10.776413
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_43802_ch_178_strand.fast5	fff57d9f-dfa3-4394-b202-4f750c801f59	13797ccf3e2df77597eb86d8e23088d7f34ba047	178	91717.84375	2.0825	1666	True	91717.867188	1649	2.06125	887	8.963142	-0.0022949999999999997	94.29364	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_18221_ch_136_strand.fast5	fff562e9-5f66-41dd-bb54-354a4ca39e29	13797ccf3e2df77597eb86d8e23088d7f34ba047	136	10100.743164	2.91925	2335	True	10100.773438	2311	2.88925	1186	9.722538	-0.001124	87.648178	10.057991000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_12067_ch_414_strand.fast5	fff56005-f634-4b9f-9622-a0961bb7a021	13797ccf3e2df77597eb86d8e23088d7f34ba047	414	7059.959961	2.32975	1863	True	7060.055176000001	1787	2.23475	848	8.825459	-0.0013310000000000002	86.75014499999999	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_505_ch_286_strand.fast5	fff55bbb-8c9d-496e-ace2-f0ba6c3ae686	13797ccf3e2df77597eb86d8e23088d7f34ba047	286	537.00647	8.69475	6955	True	537.5565190000001	6515	8.14475	3183	11.076198	-0.0013210000000000001	89.264641	10.956017
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_30640_ch_468_strand.fast5	fff549bd-f89e-42a0-a2ae-96218b3dfd9c	13797ccf3e2df77597eb86d8e23088d7f34ba047	468	44315.414062	1.829	1463	False	44315.617188	1303	1.629	710	4.611793	-0.002606	103.992409	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_152554_ch_176_strand.fast5	fff53f57-4cbc-407c-b7a1-4e6d60059057	13797ccf3e2df77597eb86d8e23088d7f34ba047	176	55702.242188	4.09275	3274	True	55702.351562	3188	3.98525	1541	10.786595	-0.0016179999999999999	96.448921	10.776413
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_162222_ch_427_strand.fast5	fff51549-ede5-4c2a-bae6-ac439f402d59	13797ccf3e2df77597eb86d8e23088d7f34ba047	427	88037.710938	1.08325	866	True	88037.742188	843	1.0545	429	7.501867	-0.002023	88.187004	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_133176_ch_421_strand.fast5	fff4c0f9-0c35-487b-8c10-af1b5774a589	13797ccf3e2df77597eb86d8e23088d7f34ba047	421	91138.71875	1.73375	1387	True	91138.75	1357	1.69625	727	9.33876	-0.0017010000000000003	93.575211	10.417197999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_11789_ch_32_strand.fast5	fff4367c-cda3-47e2-a431-ba6e6de3f35e	13797ccf3e2df77597eb86d8e23088d7f34ba047	32	6855.858887	8.4255	6740	True	6855.993164	6633	8.29175	3202	7.368472	-0.001314	92.85678100000001	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_1011967_ch_323_strand.fast5	fff4212b-1134-4aa6-a68f-d3f7f0916b90	13797ccf3e2df77597eb86d8e23088d7f34ba047	323	144289.828125	6.544	5235	True	144289.96875	5120	6.40025	2376	7.968831	-0.0017980000000000001	82.25997199999999	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_4918_ch_234_strand.fast5	fff4205c-de06-4a40-82b5-d589be07a836	13797ccf3e2df77597eb86d8e23088d7f34ba047	234	3502.091064	2.84575	2276	True	3502.318604	2094	2.61825	1164	9.504494000000001	-0.002876	86.570541	10.776421000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_99589_ch_175_strand.fast5	fff41998-f006-45f1-a930-9ed096d5fca3	13797ccf3e2df77597eb86d8e23088d7f34ba047	175	73416.695312	4.2135	3370	False	73416.765625	3316	4.146	422	1.763095	-0.002943	94.473244	8.800735000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_4443_ch_193_strand.fast5	fff416e3-79b2-41ab-b34b-c3f45a8ead81	13797ccf3e2df77597eb86d8e23088d7f34ba047	193	2698.23877	3.19	2552	True	2698.26001	2535	3.16875	1397	10.709734	-0.0009939999999999999	91.599533	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_161452_ch_371_strand.fast5	fff3fc85-951d-401c-b36d-b2c576683a57	13797ccf3e2df77597eb86d8e23088d7f34ba047	371	104891.117188	4.782	3825	True	104891.203125	3761	4.702	1634	10.280003	-0.0016940000000000002	92.317963	10.776413
