filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_41157_ch_413_strand.fast5	ffbb4762-faee-488d-b63e-6bb9e65b6551	13797ccf3e2df77597eb86d8e23088d7f34ba047	413	21931.048828	3.027	2421	True	21931.142578	2346	2.93325	1146	11.511262	-0.0016120000000000002	92.138351	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_105557_ch_30_strand.fast5	ffbb0b9a-42e5-4df5-abdd-72f916f15f92	13797ccf3e2df77597eb86d8e23088d7f34ba047	30	117291.61718800002	3.2515	2601	True	117291.671875	2558	3.19775	1336	8.206002	-0.002313	92.138351	9.87838
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_231928_ch_200_strand.fast5	ffba51cb-dac8-4deb-a038-7edf5a6ddbc6	13797ccf3e2df77597eb86d8e23088d7f34ba047	200	145772.125	4.69075	3752	True	145772.15625	3734	4.66825	1964	9.221739999999999	-0.00157	86.211327	10.956024000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_82402_ch_152_strand.fast5	ffba348a-df84-4713-8dac-e00c5df0b1b0	13797ccf3e2df77597eb86d8e23088d7f34ba047	152	80247.820312	2.532	2025	True	80247.898438	1963	2.4545	977	9.882707	-0.001716	106.50691200000001	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_137116_ch_195_strand.fast5	ffba2953-3d3e-4650-b2b8-507a85a1479a	13797ccf3e2df77597eb86d8e23088d7f34ba047	195	82163.414062	3.9665	3173	True	82163.515625	3098	3.87275	1006	8.21459	-0.001551	82.080368	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_82861_ch_140_strand.fast5	ffb9febb-ae08-495e-beb8-2458d07345d3	13797ccf3e2df77597eb86d8e23088d7f34ba047	140	67032.9375	1.461	1168	True	67033.101562	1034	1.2935	480	7.752673	-0.003454	107.225334	8.980347
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_43893_ch_142_strand.fast5	ffb9cd94-ac10-4ec4-9e0c-72580c347f51	13797ccf3e2df77597eb86d8e23088d7f34ba047	142	42851.445312	2.3275	1862	True	42851.589844	1746	2.1825	916	8.996409	-0.0014320000000000001	96.628525	10.057983
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_39224_ch_83_strand.fast5	ffb98fbc-5435-4fb7-a83d-6d71a7d89555	13797ccf3e2df77597eb86d8e23088d7f34ba047	83	69973.007812	2.00025	1600	True	69973.132812	1492	1.86525	664	7.532039999999999	-0.0017530000000000002	91.41993000000001	9.87838
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_66566_ch_30_strand.fast5	ffb98d82-0ebd-4631-9ed5-92fd0ac3020b	13797ccf3e2df77597eb86d8e23088d7f34ba047	30	64315.234375	2.2595	1807	True	64315.27734400001	1775	2.2195	876	9.542282	-0.000754	92.85678100000001	9.87838
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_134843_ch_504_strand.fast5	ffb962e4-f214-45a8-aece-96c546c0b960	13797ccf3e2df77597eb86d8e23088d7f34ba047	504	80908.984375	1.50525	1204	True	80909.101562	1104	1.38025	532	9.862291	-0.00251	91.41993000000001	9.698775999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_43428_ch_344_strand.fast5	ffb91295-8a3a-4790-ae43-fe537ce1b885	13797ccf3e2df77597eb86d8e23088d7f34ba047	344	29919.923827999995	9.7385	7790	True	29919.982422000005	7744	9.681	3998	9.609491	-0.0018690000000000002	91.599533	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_146023_ch_166_strand.fast5	ffb90af7-3aab-4acb-8613-d63c3786d051	13797ccf3e2df77597eb86d8e23088d7f34ba047	166	93306.265625	9.64575	7716	True	93306.382812	7620	9.52575	3896	8.889803	-0.001373	84.41526	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_58211_ch_142_strand.fast5	ffb8f9bd-d58f-4e3f-ab77-c9d9fa0bbf8a	13797ccf3e2df77597eb86d8e23088d7f34ba047	142	61739.76953099999	2.0475	1638	True	61739.820312	1596	1.995	778	10.192361	-0.002482	95.730492	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_52121_ch_207_strand.fast5	ffb8eb12-e8a7-4d6c-9a0c-111c21e4cc55	13797ccf3e2df77597eb86d8e23088d7f34ba047	207	59321.015625	6.761	5408	True	59321.046875	5382	6.7285	2920	8.120682	-0.0014119999999999998	96.808136	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_65364_ch_313_strand.fast5	ffb8eaf5-cc6e-45ce-80e1-b1f04881544d	13797ccf3e2df77597eb86d8e23088d7f34ba047	313	32216.943358999997	1.301	1040	True	32217.085938	925	1.15725	459	9.065244	-0.002457	95.371277	11.315230999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_186638_ch_173_strand.fast5	ffb8de3a-11ea-4cf1-b07a-f3bbbd33e9b3	13797ccf3e2df77597eb86d8e23088d7f34ba047	173	103371.757812	8.696	6956	True	103372.242188	6571	8.21475	3500	7.225378	-0.00137	79.565872	8.800735000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_59069_ch_376_strand.fast5	ffb8accd-0cc8-468c-aba9-d7bad0e4d6ef	13797ccf3e2df77597eb86d8e23088d7f34ba047	376	57812.30078099999	17.204	13763	True	57812.84765599999	13325	16.6565	7348	7.922511999999999	-0.0015300000000000001	87.827789	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_140305_ch_497_strand.fast5	ffb88e6e-684a-4657-86e4-64fac6b468e8	13797ccf3e2df77597eb86d8e23088d7f34ba047	497	122723.5625	1.28225	1025	True	122723.578125	1010	1.2635	597	7.839672	-0.004625	119.797821	11.494843
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_85870_ch_86_strand.fast5	ffb86397-f2c1-4f66-b965-4b09ad44e2bc	13797ccf3e2df77597eb86d8e23088d7f34ba047	86	6408.116211	1.55675	1245	True	6408.187988000001	1187	1.48425	599	10.259055	-0.002344	87.10936	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_41551_ch_298_strand.fast5	ffb8145b-22a0-43ad-9df4-712371106b8c	13797ccf3e2df77597eb86d8e23088d7f34ba047	298	26991.296875	21.9965	17597	True	26991.535156	17406	21.75775	8844	10.805547	-0.0016769999999999999	91.599533	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_172790_ch_362_strand.fast5	ffb7f32f-2994-481e-bf99-e2660a90d475	13797ccf3e2df77597eb86d8e23088d7f34ba047	362	117872.58593800002	1.28225	1025	False	117872.6875	940	1.176	455	5.124077	-0.001809	78.488228	8.980347
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_73281_ch_20_strand.fast5	ffb7e603-3e76-4efa-9e01-d807c81b4afd	13797ccf3e2df77597eb86d8e23088d7f34ba047	20	58287.789062	1.33775	1070	True	58287.80078099999	1059	1.324	572	10.189328999999999	-0.003218	101.837128	10.057991000000001
