filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	calibration_strand_genome	calibration_strand_genome_start	calibration_strand_genome_end	calibration_strand_strand_start	calibration_strand_strand_end	calibration_strand_num_insertions	calibration_strand_num_deletions	calibration_strand_num_aligned	calibration_strand_num_correct	calibration_strand_identity	calibration_strand_accuracy	calibration_strand_score
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	65631662-25a1-43af-8469-497fe91a0f6f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	451	2	639.5584719999999	8.97425	17948	True	639.854004	17357	8.67875	3651	11.269736	0.0	77.124222	9.868977000000001	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	26b0da2c-5b1b-4f49-9b58-2ef5a8139bec	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1309	2	657.3757320000001	16.37475	32749	True	657.3757320000001	32749	16.37475	6083	11.01581	0.0	82.24146999999999	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	81bcdfe5-507c-4d6c-ae0c-a5345d556a52	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	670	4	657.713989	13.72875	27457	True	658.0755	26734	13.36725	5431	8.749201	0.0	80.048363	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	649b972b-8130-4191-9d8f-3847c2defa73	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2658	4	657.949524	10.07075	20141	True	657.949524	20141	10.07075	3555	9.440004	0.0	84.069061	7.67587	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	07bb005c-a287-4cd4-966a-92b162c6da4e	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	710	2	623.6757200000001	15.72675	31453	True	623.8807370000001	31043	15.52175	6308	11.789063	0.0	73.103531	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	df0580b8-6955-437f-8853-598ff2783b51	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	808	4	613.643982	22.2255	44451	True	613.789001	44161	22.0805	8652	9.745905	0.0	81.510437	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	750923f0-2cc0-4548-b42f-faff8a9ecb0a	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1935	2	624.523987	4.79925	9598	True	624.524475	9597	4.79875	1819	8.748963	0.0	84.069061	6.944835	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	6bd06f49-2dde-495d-85f2-756abb241cbd	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	671	4	652.226013	10.481	20962	True	652.373474	20667	10.3335	4119	8.778843	0.0	77.489738	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	2e8a3d77-4433-40be-9133-1a5288b98ea8	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1931	2	641.698975	15.74375	31487	True	641.698975	31487	15.74375	5407	11.057889	0.0	81.87595400000001	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	1f07e412-b5b3-40af-ab3c-bc45c6219538	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1007	2	670.956482	2.7175	5435	True	671.2025150000001	4943	2.4715	1098	8.322604	0.0	85.89664499999999	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	d4a61730-3a5b-4952-bf5b-608399b2f8ab	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2151	2	658.867249	6.383	12766	True	658.934265	12632	6.316	2525	10.795498	0.0	81.510437	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	5929f1a4-841d-4cea-b95c-1d94582d3303	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	540	4	625.072754	10.20725	20414	True	625.2782589999999	20003	10.00175	4100	8.643127999999999	0.0	83.70354499999999	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	47c72d18-197c-40fc-ab9a-511f12d351c8	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2381	4	615.567261	17.2295	34459	True	615.8692629999999	33855	16.9275	7307	9.237469	0.0	83.33802	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	4f795e40-aeb8-4a6a-9e91-96ad7175330f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	289	2	657.647766	12.06725	24134	True	658.003235	23423	11.71175	4708	9.692333999999999	0.0	80.77939599999999	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	7909525a-0d00-4984-82e8-397aa0297225	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2301	2	639.021973	13.70525	27410	True	639.461975	26530	13.26525	5185	10.320383999999999	0.0	81.510437	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	537defa2-ca75-44c3-850d-4d50d6605e6f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1642	4	643.35675	12.4525	24905	True	643.3572389999999	24904	12.452	5082	9.720284	0.0	81.87595400000001	8.041389	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	3b283270-d11c-48bb-9937-d5e673d0d7c9	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	818	3	643.986755	5.5525	11105	True	644.0332639999999	11012	5.506	1994	10.954282000000001	0.0	123.544968	10.600012	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	9dcbfe01-fa95-4755-acd0-a0f47fd0a60a	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	258	2	631.109009	2.545	5090	True	631.2069700000001	4894	2.447	983	10.638778	0.0	78.22077900000001	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	2f710673-1f36-4a20-9cc2-a1e8d61ae9c1	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	594	4	606.815979	24.605249	49210	True	607.007996	48826	24.41325	9692	10.587821	0.0	77.855255	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	2f97115d-9861-4b26-bc55-85615a138774	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	804	3	639.1542360000001	15.3735	30747	True	639.197266	30661	15.3305	6153	10.652452	0.0	123.17944299999999	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	de8e011a-398e-42df-b869-a9f5598549d1	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2793	1	654.734741	16.842751	33685	True	655.040771	33073	16.536751000000002	6755	8.179367	0.0	109.28978000000001	10.965529	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	f7a48341-5f5a-4812-9069-e12a8ef13924	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2743	3	631.761475	17.136499	34273	True	631.88501	34026	17.013	6278	11.622738	0.0	126.469109	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	dd1e9a01-0974-42f4-811c-3986578d5f59	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1362	1	638.431274	31.970249	63940	True	638.7247309999999	63353	31.67675	9017	7.6269100000000005	0.0	91.744926	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	09d13676-971f-4b81-86c2-df9fab8ca97c	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2794	1	660.0632320000001	17.158501	34317	True	660.27124	33901	16.9505	6610	10.566609	0.0	98.689766	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	dc20d9fc-69d2-4826-bdc1-f21d42e9d93a	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1363	2	662.933777	12.20525	24410	True	663.005249	24267	12.13375	5379	9.089741	0.0	80.77939599999999	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	769342e7-572c-4c06-879c-d81a0c3d22bc	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2825	2	666.8724980000001	13.83775	27675	True	666.992493	27435	13.71775	5534	11.682447	0.0	80.77939599999999	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	8e4f3765-23fa-4f49-998c-f44903b5ad29	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1976	2	616.606506	21.213248999999998	42426	True	616.810974	42017	21.008751	8241	11.364852	0.0	82.606987	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	68c97fe9-263c-43c5-8940-2e386cac12f4	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1998	1	630.382263	6.436	12872	True	630.634766	12367	6.1835	2465	12.442637	0.0	119.158752	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	34ad1ccb-0304-46ae-876f-8003d996caf2	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1196	1	660.682007	18.101999	36204	True	660.706482	36155	18.077499	7047	10.211058	0.0	115.869095	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	672d231f-12ff-4da0-ab4a-b46af827837f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1648	1	649.5457759999999	13.35625	26712	True	649.729736	26344	13.17225	4890	10.946684	0.0	139.993256	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	604e4d38-49cc-4e16-bc78-24bd759be021	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1015	2	651.4224849999999	2.3985	4797	True	651.616516	4409	2.2045	878	10.28593	0.0	84.800095	8.406906	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	57b72ced-8340-4755-a29a-daa3dabadb56	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2480	2	636.800232	16.098748999999998	32197	True	636.826721	32144	16.07225	6817	10.994572999999999	0.0	85.53112800000001	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	1d91500f-1002-44f9-80fb-cc1dfb5778a5	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2202	1	669.4122309999999	8.59925	17198	True	669.911743	16199	8.09975	3061	10.164417	0.0	117.69668600000001	9.868977000000001	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	d8c00d77-bcc2-45a9-ba10-a1080fdc958d	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2020	1	648.5025019999999	15.53275	31065	True	648.638977	30792	15.39625	6027	9.993213	0.0	126.469109	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	f2026619-6d01-49b7-bdda-08b2cf01feea	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2528	2	644.0322269999999	19.03175	38063	True	644.0322269999999	38063	19.03175	7032	10.998005000000001	0.0	82.972504	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	48858a28-392e-45ae-9492-2b7a5033e6f7	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1709	2	634.355774	18.16625	36332	True	634.355774	36332	18.16625	7097	11.361818	0.0	81.14492	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	79f2cef8-a830-4f46-8b25-89e75701eea0	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1343	1	628.83075	1.65475	3309	False	629.088257	2794	1.39725	520	6.453115	0.0	105.634598	10.234494	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	4159b34d-e570-44b2-ae83-f387fa757639	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2529	2	605.801514	23.194	46388	True	605.801514	46388	23.194	9126	10.117356	0.0	85.165611	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	2fc547a6-ce36-4373-84b9-ad6281498abd	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	26	4	672.49353	2.0345	4069	False	672.49353	4069	2.0345	371	6.615119	0.0	77.855255	4.386212	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	f2ce95ae-d073-48d2-b9b8-7b46f21e9840	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1242	4	643.559753	8.69025	17380	True	643.559753	17380	8.69025	3186	9.676107	0.0	80.048363	8.772424	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	a44edfbd-690e-4235-a7d5-183b5d0b3b6f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	752	3	655.673523	24.132998999999998	48266	True	655.673523	48266	24.132998999999998	10373	11.766321000000001	0.0	82.606987	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	fb187c94-8d9c-49e8-ac5a-6d0b538f46f3	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2866	2	620.694275	10.99825	21996	True	620.730225	21924	10.96225	4242	9.631778	0.0	81.510437	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	9eabb0c5-6408-416a-81bf-31a07471e5d3	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1738	4	617.405762	21.310499	42621	True	617.6602780000001	42112	21.056	8639	9.979728999999999	0.0	82.606987	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
