filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	calibration_strand_genome	calibration_strand_genome_start	calibration_strand_genome_end	calibration_strand_strand_start	calibration_strand_strand_end	calibration_strand_num_insertions	calibration_strand_num_deletions	calibration_strand_num_aligned	calibration_strand_num_correct	calibration_strand_identity	calibration_strand_accuracy	calibration_strand_score
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	0e477327-223a-4369-8b45-cb8bf10688de	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	2525	1	4656.881348	30.354	60708	True	4657.197265999999	60076	30.038	11298	10.556008	0.0	118.79323600000001	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	1588e30b-1a15-49ba-8e79-09b5fe06b709	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1973	2	4641.449219	29.5625	59125	True	4641.657227000001	58709	29.3545	11841	12.078687	0.0	82.24146999999999	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	03f751af-a950-47e5-a2a8-9c4f5afd5013	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	452	2	4643.901367	26.035	52070	True	4644.079102000001	51715	25.8575	8983	10.946814999999999	0.0	73.469048	10.234494	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	09af6b7e-81cb-4862-b524-eadfcb3ea6da	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	2229	4	4657.474121	12.6195	25239	True	4657.509765999999	25168	12.584	5047	9.815323	0.0	81.87595400000001	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	c46d5d01-0d73-40a9-a35d-37a7045b3065	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1543	1	4690.804688	5.399	10798	True	4690.805176	10797	5.3985	1970	9.99952	0.0	123.544968	8.406906	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	8bc8803d-82b9-4428-9da1-6bedcdf28296	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	722	1	4695.006836	8.16525	16330	True	4695.075684	16193	8.09675	3007	10.188241	0.0	108.19322199999999	10.234494	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	707083a2-da4b-457d-b8b1-c1672fe11d83	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1848	1	4651.26709	18.222	36444	True	4651.426758	36123	18.061501	7509	10.782413	0.0	127.200142	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	cfbd4a5d-37d2-4c87-8b80-6bd1a10f84bf	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	2730	2	4673.102051	13.28275	26565	True	4673.102051	26564	13.28225	4634	10.815928	0.0	82.24146999999999	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	8de7654d-8d67-4dff-965e-137bd8d4c42e	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	924	2	4671.299316	11.2165	22433	True	4671.338379	22355	11.1775	4570	9.847878999999999	0.0	80.41387900000001	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_99.fast5	864a4904-0aa0-4cb3-bffe-a76a4e3a5c2e	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	1	1213	3	4652.319336	24.6915	49383	True	4652.756836	48508	24.254	10408	9.495372	0.0	128.29669199999998	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
