filename	read_id	run_id	channel	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_90993_ch_484_strand.fast5	fffe87a9-e15c-456f-8f1f-fb81cdcec637	13797ccf3e2df77597eb86d8e23088d7f34ba047	484	64684.34375	1.4185	1134	True	64684.48828099999	1019	1.27475	513	10.121528999999999	-0.003187	92.138351	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_86994_ch_301_strand.fast5	fffe0e41-b3b2-4dfe-b0b8-2ee4e2aa673c	13797ccf3e2df77597eb86d8e23088d7f34ba047	301	66894.820312	8.301	6640	True	66894.84375	6626	8.2835	3117	10.13204	-0.001184	95.371277	10.776421000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_5176_ch_368_strand.fast5	fffe0b3f-56c0-4ece-85a8-c9f88dd174dc	13797ccf3e2df77597eb86d8e23088d7f34ba047	368	3966.4492189999996	1.352	1081	True	3966.4555659999996	1076	1.34575	480	8.912586	-0.001802	85.313293	9.339561
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_179466_ch_185_strand.fast5	fffdd5f9-41ef-4b26-b6f3-1093f95a44ff	13797ccf3e2df77597eb86d8e23088d7f34ba047	185	112022.36718800002	2.30375	1843	True	112022.484375	1751	2.18875	762	7.095655000000001	-0.0018920000000000002	73.99805500000001	8.441528
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_56964_ch_265_strand.fast5	fffdd435-3330-45ab-a9be-99b6c020823b	13797ccf3e2df77597eb86d8e23088d7f34ba047	265	45070.867188	2.9405	2352	True	45071.171875	2110	2.638	1048	10.834171000000001	-0.0023120000000000003	99.143028	10.417197999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_63448_ch_245_strand.fast5	fffd9960-f25a-43ab-84f3-dc6666561f38	13797ccf3e2df77597eb86d8e23088d7f34ba047	245	41235.800781	3.9005	3120	True	41236.023438	2940	3.6755	1275	11.613125	-0.002292	86.211327	10.057991000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_47981_ch_412_strand.fast5	fffd93a7-5d16-4341-8925-d23635a6863c	13797ccf3e2df77597eb86d8e23088d7f34ba047	412	39129.171875	20.734501	16587	True	39129.191406	16570	20.713248999999998	8625	9.820436	-0.001667	100.220665	10.956024000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_182206_ch_180_strand.fast5	fffd66dd-ef26-430b-b4ae-53026a213bfe	13797ccf3e2df77597eb86d8e23088d7f34ba047	180	123817.10156199998	3.22525	2580	True	123817.19531199998	2511	3.139	1224	11.222201	-0.0011220000000000002	95.550888	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_45212_ch_279_strand.fast5	fffd431c-c325-41d5-bcda-9bc3bc3d67ea	13797ccf3e2df77597eb86d8e23088d7f34ba047	279	23920.431641	6.8805	5504	True	23920.460938	5483	6.85425	1850	7.739902000000001	-0.0018219999999999998	88.00739300000001	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_89369_ch_157_strand.fast5	fffd14f6-e73e-447f-9229-1d87a7df43f6	13797ccf3e2df77597eb86d8e23088d7f34ba047	157	76333.101562	12.69075	10152	True	76333.148438	10112	12.64075	4929	8.110168	-0.0015119999999999999	94.652855	10.417206
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_89796_ch_96_strand.fast5	fffccd70-0559-4aa3-9210-7578d23cabb1	13797ccf3e2df77597eb86d8e23088d7f34ba047	96	52173.554688	7.57625	6061	True	52173.605469	6022	7.5275	3036	9.901161	-0.001515	92.85678100000001	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_46327_ch_245_strand.fast5	fffcc46c-ad7d-4164-8d53-6e0fd46c1096	13797ccf3e2df77597eb86d8e23088d7f34ba047	245	29084.035156	9.08875	7271	True	29084.113281	7209	9.01125	3193	9.304928	-0.001534	84.594864	10.417197999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_53493_ch_16_strand.fast5	fffc971e-9d2e-4500-95a9-9a5414529040	13797ccf3e2df77597eb86d8e23088d7f34ba047	16	37704.804688	1.7125	1370	False	37704.925781	1275	1.59375	246	2.530985	-0.0033469999999999997	88.187004	9.159958
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_163912_ch_235_strand.fast5	fffc8b10-27fa-4eb5-a44e-0e7bd9921013	13797ccf3e2df77597eb86d8e23088d7f34ba047	235	137023.609375	14.70575	11764	False	137023.9375	11502	14.37825	4241	6.6328	-0.0015609999999999999	106.50691200000001	10.776413
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_37401_ch_294_strand.fast5	fffc11be-65b8-4763-965e-766b63055b4b	13797ccf3e2df77597eb86d8e23088d7f34ba047	294	20715.53125	2.36875	1895	True	20715.662109	1792	2.24	910	9.999360000000001	-0.0009789999999999998	88.546219	10.237594999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_16484_ch_313_strand.fast5	fffc0270-91cf-4037-b3c6-4e9f48f71ecc	13797ccf3e2df77597eb86d8e23088d7f34ba047	313	9848.818359	3.77525	3020	True	9848.911133	2946	3.68275	1449	11.108189999999999	-0.001842	89.98307	10.417197999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_30687_ch_83_strand.fast5	fffbf4ac-2aad-4d1c-819d-8202d5439806	13797ccf3e2df77597eb86d8e23088d7f34ba047	83	57670.62890599999	1.43375	1147	True	57670.789062	1018	1.2725	503	9.496221	-0.0025559999999999997	99.143028	10.417197999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_50246_ch_286_strand.fast5	fffbd9bc-5f16-416b-9fdc-5189cf8010ac	13797ccf3e2df77597eb86d8e23088d7f34ba047	286	28806.337891000003	1.9135	1530	True	28806.492188	1407	1.75975	660	11.277687	-0.0008640000000000001	93.395607	10.237602
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_57415_ch_341_strand.fast5	fffb9ef4-5fc1-44f7-b651-6ffbe26a4105	13797ccf3e2df77597eb86d8e23088d7f34ba047	341	32418.953125	61.251499	49001	True	32419.191406	48810	61.012749	22877	10.715027000000001	-0.001407	93.934425	10.596809
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_978_ch_257_strand.fast5	fffabd96-280f-43bb-835f-b72813efb08c	13797ccf3e2df77597eb86d8e23088d7f34ba047	257	730.692749	8.0725	6458	True	730.692749	6458	8.0725	3038	7.070333	-0.001604	96.269318	10.956024000000001
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_111548_ch_362_strand.fast5	fffa659b-f461-4a2f-89dd-8ad559d4a03f	13797ccf3e2df77597eb86d8e23088d7f34ba047	362	72935.1875	6.146	4916	False	72935.21875	4891	6.11475	1049	2.711448	-0.002699	87.28897099999999	8.800742999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_6672_ch_252_strand.fast5	fffa4ef2-3ba5-4052-af33-eb12804e237f	13797ccf3e2df77597eb86d8e23088d7f34ba047	252	3948.828613	7.3365	5869	True	3948.888428	5821	7.2765	3012	9.513311	-0.002325	86.39093000000001	10.057983
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_46835_ch_370_strand.fast5	fffa271f-c2aa-4c52-bae0-b76c40e8e0b1	13797ccf3e2df77597eb86d8e23088d7f34ba047	370	43166.5	4.9305	3944	False	43166.636719	3834	4.793	826	2.6053040000000003	-0.003325	89.623856	9.519165
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_72306_ch_344_strand.fast5	fffa2464-4c07-4823-8d19-55dcb348358a	13797ccf3e2df77597eb86d8e23088d7f34ba047	344	42374.152344	6.65775	5326	True	42374.164062	5316	6.64525	2933	9.124623	-0.001225	90.342285	9.698775999999999
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_27370_ch_307_strand.fast5	fff9eb2b-ed54-4231-b0fa-510750c2acc7	13797ccf3e2df77597eb86d8e23088d7f34ba047	307	14740.535156	3.9615	3169	True	14740.615234	3105	3.8815	1459	11.510002	-0.0013369999999999999	87.827789	10.417202
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_39302_ch_22_strand.fast5	fff9b9f4-009f-4bb5-bca0-99d58bc76bfe	13797ccf3e2df77597eb86d8e23088d7f34ba047	22	37840.335938	21.091499	16873	True	37840.433594	16798	20.997749	9138	7.009671000000001	-0.0017239999999999998	98.244987	9.878387
minion2_PC_20180219_FAH55989_MN19166_sequencing_run_madagascar_tb_mdr_1_10344_read_58840_ch_93_strand.fast5	fff9a889-1678-4619-823b-c773f967735b	13797ccf3e2df77597eb86d8e23088d7f34ba047	93	37514.644531	1.72125	1377	True	37514.777344	1269	1.58625	648	9.056216000000001	-0.003148	94.832458	10.237594999999999
