filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	calibration_strand_genome	calibration_strand_genome_start	calibration_strand_genome_end	calibration_strand_strand_start	calibration_strand_strand_end	calibration_strand_num_insertions	calibration_strand_num_deletions	calibration_strand_num_aligned	calibration_strand_num_correct	calibration_strand_identity	calibration_strand_accuracy	calibration_strand_score
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	4168527e-27a1-4e03-9ab4-6de23ec7bd1d	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1619	1	667.008728	3.3795	6759	True	667.163269	6450	3.225	1315	10.462462	0.0	127.56565900000001	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	df025558-9d7e-4a6f-b698-6e8ab999bcd9	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2439	1	668.927734	8.69225	17384	True	669.0467530000001	17146	8.57325	3191	7.9534	0.0	104.538048	9.503459	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	7a4169b0-24fb-4e0b-aa86-a437be794eaa	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2477	1	642.155762	7.53975	15079	True	642.356262	14678	7.33925	3054	11.146507000000001	0.0	122.44841000000001	9.503459	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	6af81b7d-0506-4353-b789-fa2aeb43f68d	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	576	1	637.7157589999999	2.88425	5768	True	637.7157589999999	5768	2.88425	919	10.935119	0.0	116.600128	8.406906	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	d46c1d43-cc75-4f19-a503-64c0c7b55fe6	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2284	4	641.770264	13.9325	27865	True	641.8692629999999	27667	13.8335	5770	9.923511	0.0	82.24146999999999	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	593634e2-d3cc-4d63-89ee-7e76f15257c3	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1846	2	627.6877440000001	26.55525	53110	True	628.0292360000001	52427	26.213751000000002	10782	11.150469000000001	0.0	80.048363	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	a57db207-618c-4ad1-af3e-441d54924a8a	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2097	1	663.736755	9.034	18068	True	664.094238	17353	8.6765	3935	7.1477070000000005	0.0	131.586349	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	e78de70d-43cc-4180-bbea-cfbc2d86591f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1807	2	668.102478	13.52175	27043	True	668.102478	27043	13.52175	5342	10.422733000000001	0.0	82.972504	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	db501ca7-acb3-4844-a607-89f7c3507a46	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1090	3	662.098022	13.33575	26671	True	662.2525019999999	26362	13.18125	5400	10.683402000000001	0.0	144.013947	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	b48fbfbd-9292-4753-848e-235a227c7450	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	728	2	639.442017	10.5545	21109	True	639.772522	20448	10.224	4276	10.369268	0.0	77.855255	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	732b80d2-2be6-4420-b271-f06db6722e0f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2228	2	647.667725	19.63525	39270	True	647.694763	39216	19.60825	7789	9.177595	0.0	82.606987	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	4480eef1-84b8-442c-8c99-a40252d459f4	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	846	3	644.15448	25.18075	50361	True	644.1555179999999	50359	25.17975	10123	10.960439	0.0	115.503578	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	60ea8396-f300-43f7-bd62-b9bb1dbcb6a8	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	954	1	604.836975	23.890499	47781	True	604.953979	47547	23.7735	9865	10.05926	0.0	123.91048400000001	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	5599b932-f11f-4e76-9182-aba9f5ac704b	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1561	4	600.60376	31.02775	62055	True	600.6587519999999	61945	30.97275	13331	7.68841	0.0	81.510437	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	573be8da-7ce7-4acf-93ae-c9aa5e3bf3ed	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1773	4	652.046509	16.95225	33904	True	652.15802	33681	16.84075	6647	9.230721	0.0	81.14492	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	118f299a-5eca-488a-af07-c72053fa40af	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	513	1	636.5997309999999	4.1945	8389	True	636.5997309999999	8389	4.1945	1355	11.377919	0.0	123.17944299999999	6.944835	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	e5dd4bbb-8478-4d78-9a3d-23c75282a718	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2512	1	632.3759769999999	8.74025	17480	True	632.64502	16942	8.47125	3507	10.551254	0.0	117.33116100000001	10.234494	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	2677e72a-76ac-4f0f-a683-f1e88d34b14f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1431	1	628.810242	14.76775	29535	True	629.019226	29117	14.55875	5518	8.966553	0.0	141.455322	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	4852c885-ee68-41f7-8cc0-7e9b0d98afaa	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2595	3	641.0145259999999	14.428	28856	True	641.241516	28402	14.201	5879	11.069156	0.0	121.35186000000002	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	65b6ca53-d3de-4e58-9900-df7c1d535291	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2593	4	661.565247	9.93425	19868	True	661.674744	19649	9.82475	3835	9.023026	0.0	81.14492	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	b472ecc7-3e75-4add-82e1-169203667162	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1124	1	633.5255129999999	9.625	19250	True	633.643982	19013	9.5065	4337	9.778747000000001	0.0	131.586349	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	62462df8-51a2-44dc-b96d-546b75184de3	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1680	2	651.663025	4.836	9672	True	651.9505	9097	4.5485	1796	11.473053	0.0	81.87595400000001	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	3a392557-a587-417b-8888-757db88eea96	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	710	2	660.829773	8.345	16690	True	661.2197269999999	15910	7.955	2945	9.822153	0.0	72.372498	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	cf78aa89-ac16-42a3-92a8-1c993ed79f04	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2608	2	670.341003	10.18325	20366	True	670.69751	19653	9.82675	3754	11.26821	0.0	82.972504	9.137941	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	f055230b-0e65-4bf4-aebb-aeb46585a1d3	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1555	3	646.473267	9.089	18178	True	646.496765	18131	9.0655	3534	10.979484	0.0	132.682907	9.503459	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	9d5f5ecf-e10b-472e-9f2f-ae48b2fd60cb	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2684	3	631.7974849999999	6.75125	13502	True	631.8720089999999	13353	6.67675	2738	10.691221	0.0	132.317383	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	86c7297f-8a56-4f37-8108-add9c2e8a8b8	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1144	1	671.066772	11.6385	23277	True	671.132751	23145	11.5725	4712	8.490174	0.0	130.855316	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	79c52be8-4bf7-4b10-81ec-6a819eb0cb27	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1973	2	640.08374	16.56675	33133	True	640.248779	32803	16.401751	6367	12.176388000000001	0.0	81.87595400000001	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	0e2aee77-f4d5-4eb7-8c82-6822c8200096	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2409	4	646.0205080000001	31.475	62950	True	646.0205080000001	62950	31.475	12594	8.111748	0.0	81.87595400000001	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	45b9d9dc-eccd-4e2b-b79c-47f61070138f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	926	1	658.540527	11.188	22376	True	658.8020019999999	21853	10.9265	4698	10.164205	0.0	116.965645	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	b9dd8074-bf33-45dd-ac60-7d336c144185	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	798	2	648.476746	14.20225	28404	True	648.754761	27848	13.92425	5328	10.622296	0.0	80.048363	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	da284916-5177-42d9-89ff-582dc0f96ad4	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2070	1	667.770264	4.37875	8757	True	667.782776	8732	4.36625	1634	10.532741	0.0	125.007034	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	168e238d-5735-4a3f-a801-195edb41ef8f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2392	2	633.27002	13.35925	26718	True	633.5939940000001	26070	13.03525	4913	11.592991	0.0	80.048363	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	867fb8e4-e594-4533-a639-8616f6bd6246	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	817	2	613.178223	26.637751	53275	True	613.3332519999999	52965	26.48275	8000	11.169552000000001	0.0	80.77939599999999	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	66184070-70cd-4fca-b2ec-895090f796af	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2514	4	664.946472	8.01425	16028	True	665.340027	15241	7.62075	3044	10.100605999999999	0.0	86.26216099999999	9.503459	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	11c04982-8c9a-4d93-bde8-2e5e2a7a8332	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1120	2	627.53302	13.9125	27825	True	627.575012	27741	13.8705	5372	11.395104	0.0	80.048363	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	c5debb5c-fe98-4c25-bfc9-611d2e205bdc	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2777	4	626.021973	10.258	20516	True	626.0310059999999	20498	10.249	4455	9.467506	0.0	81.14492	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	47ecede0-2938-4802-993e-84820bf7bafa	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1322	2	625.838989	20.089251	40178	True	626.013977	39828	19.914248999999998	7990	11.175285	0.0	80.77939599999999	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	d82a0895-226f-40cf-817a-d81abfa0181c	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1631	1	655.901001	2.55875	5117	True	656.405029	4109	2.05475	775	11.000385000000001	0.0	91.37941	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	7c8201d8-9fc9-4db6-ab39-3eac6ad4b603	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	758	2	655.196472	11.5405	23081	True	655.481995	22510	11.255	4599	10.452625999999999	0.0	82.24146999999999	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	cdd0b679-e0d7-4b03-94cd-64c2927beadf	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1788	2	623.236267	12.4025	24805	True	623.336243	24605	12.3025	4981	10.895380000000001	0.0	80.77939599999999	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	acd24c5d-21be-422a-a725-749da3146f4f	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1716	1	633.994751	15.4485	30897	True	634.079773	30727	15.3635	6272	9.899937	0.0	125.738068	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	960c9323-c624-4c07-b943-276fd59c29e5	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1399	1	634.4365230000001	22.6005	45201	True	634.578979	44916	22.458	8496	9.410603	0.0	130.855316	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	7302c2a1-d21e-4c06-86a3-b1ef08d41343	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2964	2	621.5462650000001	9.14775	18295	True	621.951233	17485	8.74275	3485	9.579214	0.0	80.41387900000001	9.503459	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	d7454574-dd9d-4caf-9025-ba2f9f491a33	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	473	3	636.158508	4.269	8538	True	636.1815190000001	8492	4.246	1568	11.17417	0.0	105.269081	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	acd66450-bbf2-4de1-9866-ae68d128b793	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1012	1	625.292236	13.01825	26036	True	625.7842410000001	25052	12.52625	5096	9.867465	0.0	111.848396	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	f73fcba6-3835-4b23-bd29-a45224786f31	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1485	2	665.476501	10.38975	20779	True	665.5650019999999	20602	10.30125	4069	12.14794	0.0	81.87595400000001	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	c921927d-5079-483c-a43f-3ac176c3173b	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	561	4	614.978271	21.26675	42533	True	615.048279	42393	21.196751000000003	8681	9.280446000000001	0.0	76.027672	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	65fe3bb8-bc35-477d-9881-e16b1c525356	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	73	2	656.9940190000001	9.476	18952	True	656.9940190000001	18952	9.476	3545	9.796198	0.0	78.22077900000001	7.67587	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	5a1d6410-532b-4744-825d-927c60801c11	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2647	2	614.7292480000001	15.543	31086	True	614.879272	30786	15.393	6405	9.359231	0.0	84.434578	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	5b771950-2266-4889-a4bd-6e34c8a0a2a1	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1394	4	676.18927	5.16	10320	True	676.2157589999999	10267	5.1335	1891	10.555286	0.0	81.87595400000001	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	43e33667-d64b-49b6-93f2-4cd1ba2a8243	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1685	2	645.618774	15.60975	31219	True	645.6257320000001	31205	15.60275	5197	8.792367	0.0	80.41387900000001	10.234494	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	be7a39b9-4921-47bf-9280-892c25181cc1	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	2713	4	607.848755	21.74625	43492	True	607.848755	43492	21.74625	7455	7.527584	0.0	81.510437	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	e14f86ac-4c46-4a0e-b018-ad665d1ad778	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	784	4	630.8319700000001	9.19675	18393	True	631.152527	17752	8.87625	3356	7.463830000000001	0.0	92.110443	9.503459	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_9.fast5	41917060-1d54-4318-8a00-e9b7252032b6	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	0	1832	2	670.9092410000001	2.58825	5176	True	671.154724	4685	2.34275	908	12.162436	0.0	81.87595400000001	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
