filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	calibration_strand_genome	calibration_strand_genome_start	calibration_strand_genome_end	calibration_strand_strand_start	calibration_strand_strand_end	calibration_strand_num_insertions	calibration_strand_num_deletions	calibration_strand_num_aligned	calibration_strand_num_correct	calibration_strand_identity	calibration_strand_accuracy	calibration_strand_score
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	cc8862d4-8dd7-4941-aafd-10cfb0ec6966	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	1836	1	39511.6875	23.37125	46742	True	39511.9375	46242	23.12125	8876	8.112673	0.0	109.65529599999999	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	51f45fd9-2192-402b-a7fc-a908b84b3838	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	2322	4	39505.359375	10.51	21020	True	39505.398438	20941	10.4705	4061	9.159135000000001	0.0	84.800095	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	1338e9b5-1339-4937-9a01-221780d948ae	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	2331	1	39510.925781	16.188999	32378	True	39510.925781	32378	16.188999	6075	7.429241	0.0	99.055283	8.772424	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	fc4c67b2-3bd9-4be5-be75-2c7d6b7c66a7	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	616	2	39493.179688	18.554001	37108	True	39493.179688	37108	18.554001	6654	10.934795	0.0	77.124222	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	5534c7df-9b09-4e66-bee6-df04a94d2761	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	1345	1	39496.832031	31.38525	62770	True	39496.832031	62770	31.38525	12352	7.454728	0.0	106.731155	9.137941	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	24e6a3fd-b9b0-4d8d-b45b-1e7698f15145	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	1368	3	39491.546875	22.932501000000002	45865	True	39491.546875	45865	22.932501000000002	8881	10.250783	0.0	128.662216	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	49a37f15-d0fa-4b00-bb81-7b026e1d8229	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	354	3	39515.625	29.622999	59246	True	39515.625	59246	29.622999	10793	7.190742	0.0	100.151833	9.503459	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	3ad4b463-bf68-4581-915c-3af9b80e3fcb	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	2713	4	39509.519531	2.20375	4407	True	39509.628906	4190	2.09525	626	7.761626	0.0	79.317329	7.310353	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	bdee2134-fb42-45ec-826d-a88b8f5e6f3b	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	2971	1	39525.460938	8.64425	17288	True	39525.460938	17288	8.64425	3115	8.172303999999999	0.0	79.682846	6.944835	*	-1	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	45ba3dc8-7504-4453-b908-9d3ccde3e366	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	2973	1	39532.175781	13.462	26924	True	39532.21875	26837	13.4185	4922	9.228013	0.0	111.48288000000001	8.041389	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	3b5a93e5-def8-4f73-b04c-1ee7d8c8eb5b	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	1907	4	39509.546875	20.67625	41352	True	39509.585938	41280	20.640249	8494	9.022311	0.0	82.24146999999999	9.868977000000001	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
pass_PAD73195_86b15e57ca99113b4bb75b4ad1e8da937dde06d9_998.fast5	dd0e0b8b-466d-4986-884d-809903ea3bc9	86b15e57ca99113b4bb75b4ad1e8da937dde06d9	3	1256	3	39502.769531	13.65225	27304	True	39502.769531	27304	13.65225	4790	8.587058	0.0	68.351799	6.944835	wrong_length	0	-1	-1	-1	-1	-1	-1	-1	-1.0	-1.0	-1
